FID,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,ANIMAL_CNT,E_ANIMAL_C,AU,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
2520,348 SAMARIA HWY BATESBURG,SC,29006,33.82321423,-81.50341187,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,3128.84,3128.84,0.22 lb per 1000 lb animal unit, ,-9072919,4005090
2521,205 BARTON CK RD WESTMINSTER,SC,29693,34.65957038,-83.27620039,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,9460,9460,0.22 lb per 1000 lb animal unit, ,-9270265,4117715
2522,2786 CALKS FERRY RD LEXINGTON,SC,29123,33.83180808,-81.30946025,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23100,23100,0.22 lb per 1000 lb animal unit, ,-9051328,4006241
2523,165 FRANK HARMON RD GILBERT,SC,29054,33.82955429,-81.36743021,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,29040,29040,0.22 lb per 1000 lb animal unit, ,-9057781,4005939
2524,166 CORLEY BRIDGE RD LEESVILLE,SC,29070,34.05612463,-81.52591169,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,53460,53460,0.22 lb per 1000 lb animal unit, ,-9075423,4036342
2525,2830 PLOWDEN MILL RD ALCOLU,SC,29001,33.8547379,-80.20750559,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,12100,12100,0.22 lb per 1000 lb animal unit, ,-8928659,4009314
2526,1699 SPRINGHILL RD BISHOPVILLE,SC,29010,34.14845413,-80.34289166,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,16808,16808,0.22 lb per 1000 lb animal unit, ,-8943730,4048754
2527,230 DICKERT DR BATESBURG,SC,29006,33.88490995,-81.57294521,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,16280,16280,0.22 lb per 1000 lb animal unit, ,-9080659,4013360
2528,4459 Pond Branch Rd LEESVILLE,SC,29070,33.90184704,-81.48576346,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,28160,28160,0.22 lb per 1000 lb animal unit, ,-9070954,4015631
2529,294 CORLEY BRIDGE RD BATESBURG-LEESVILLE,SC,29070,34.0256633,-81.54777003,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,19580,19580,0.22 lb per 1000 lb animal unit, ,-9077857,4032249
2530,10303 CHARLESTON HWY BOWMAN,SC,29477,33.22663659,-80.60248895,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,19360,19360,0.22 lb per 1000 lb animal unit, ,-8972628,3925426
2531,2010 AIRPORT RD HAMLET,SC,29512,34.77063563,-79.73530734,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23760,23760,0.22 lb per 1000 lb animal unit, ,-8876094,4132756
2532,1899 FRUIT HILL RD SALUDA,SC,29138,34.00535337,-81.88839098,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24112,24112,0.22 lb per 1000 lb animal unit, ,-9115774,4029522
2533,205 HORSE BRANCH TRAIL DARLINGTON,SC,29540,34.41291339,-79.89927026,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8894346,4084383
2534,1511 HWY 59 FAIRPLAY,SC,29643,34.53739975,-83.00152287,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,5060,5060,0.22 lb per 1000 lb animal unit, ,-9239688,4101193
2535,453 FARM VIEW RD BATESBURG,SC,29006,33.8518944,-81.58388779,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11000,11000,0.22 lb per 1000 lb animal unit, ,-9081877,4008933
2536,5445 GUNTERS ISLAND RD GALIVANTS FERRY,SC,29544,33.85574654,-81.58675418,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11000,11000,0.22 lb per 1000 lb animal unit, ,-9082196,4009450
2537,208 QUINN OAK RD LEXINGTON,SC,29072,33.93430604,-81.33103034,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,37840,37840,0.22 lb per 1000 lb animal unit, ,-9053729,4019985
2538,1083 BARN OWL RD AIKEN,SC,29201,33.6780945,-81.65972966,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,22000,22000,0.22 lb per 1000 lb animal unit, ,-9090320,3985660
2539,701 N EDISTO RD LEESVILLE,SC,29070,33.78773419,-81.44502088,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,35200,35200,0.22 lb per 1000 lb animal unit, ,-9066419,4000336
2540,129 SHULL AVE SALLEY,SC,29137,33.59574094,-81.44138284,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11440,11440,0.22 lb per 1000 lb animal unit, ,-9066014,3974649
2541,1512 BEULAH RD LEESVILLE,SC,29070,33.98786431,-81.53447678,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24640,24640,0.22 lb per 1000 lb animal unit, ,-9076377,4027174
2542,125 NURNBERG DR LEESVILLE,SC,29070,33.84390644,-81.43898107,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,20020,20020,0.22 lb per 1000 lb animal unit, ,-9065746,4007863
2543,151 SAMUEL PADGETT RD WARD,SC,29166,33.9141559,-81.67028904,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,25300,25300,0.22 lb per 1000 lb animal unit, ,-9091495,4017282
2544,693 Kneece Mill Rd BATESBURG,SC,29006,33.82605535,-81.54280832,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,101420,101420,0.22 lb per 1000 lb animal unit, ,-9077304,4005470
2545,1561 QUATTLEBAUM RD LEESVILLE,SC,29070,33.8250288,-81.4230602,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,14850,14850,0.22 lb per 1000 lb animal unit, ,-9063974,4005333
2546,575 SHUMPERT MILL RD PELION,SC,29123,33.71455754,-81.24077456,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24200,24200,0.22 lb per 1000 lb animal unit, ,-9043682,3990539
2547,3434 REEVESVILLE RD REEVESVILLE,SC,29471,33.28437333,-80.6587501,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,17380,17380,0.22 lb per 1000 lb animal unit, ,-8978891,3933112
2548,160 QUINTON RICARD RD LEESVILLE,SC,29070,33.92373759,-81.45100653,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,20020,20020,0.22 lb per 1000 lb animal unit, ,-9067085,4018567
2549,148 ELDER BRANCH RD CORDOVA,SC,29039,33.43345633,-80.95390023,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,38940,38940,0.22 lb per 1000 lb animal unit, ,-9011747,3952981
2550,709 GARY HALLMAN CIR LEESVILLE,SC,29070,33.83876669,-81.42775241,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,10230,10230,0.22 lb per 1000 lb animal unit, ,-9064496,4007174
2551,428 DAVIS HITE PL LEESVILLE,SC,29070,33.87492811,-81.44092721,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,19690,19690,0.22 lb per 1000 lb animal unit, ,-9065963,4012021
2552,2334 CAULKS FERRY RD LEXINGTON,SC,29072,33.87265826,-81.32053818,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23980,23980,0.22 lb per 1000 lb animal unit, ,-9052561,4011717
2553,718 LAKESHORE DR BENNETTSVILLE,SC,29512,34.66411935,-79.65097914,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11440,11440,0.22 lb per 1000 lb animal unit, ,-8866707,4118330
2554,200 N EDISTO RD LEESVILLE,SC,29006,33.81721861,-81.44134705,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-9066010,4004286
2555,718 LAKESHORE DR BENNETTSVILLE,SC,29570,34.69363754,-79.76563934,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,12144,12144,0.22 lb per 1000 lb animal unit, ,-8879471,4122326
2556,312 JAMESON FARM RD ORANGEBURG,SC,29115,33.47609123,-81.00097134,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,30800,30800,0.22 lb per 1000 lb animal unit, ,-9016987,3958670
2557,148 ONE OAK LN BOWMAN,SC,29018,33.41408855,-80.7117225,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,42240,42240,0.22 lb per 1000 lb animal unit, ,-8984788,3950398
2558,159 ISIAH HALLMAN RD GILBERT,SC,29054,33.85741997,-81.36852955,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,14520,14520,0.22 lb per 1000 lb animal unit, ,-9057904,4009674
2559,136 HARNESS RD BATESBURG,SC,29006,33.69588986,-81.50143671,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23760,23760,0.22 lb per 1000 lb animal unit, ,-9072699,3988041
2560,8143 HWY 301 ALCOLU,SC,29001,33.76499733,-80.13522589,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,6600,6600,0.22 lb per 1000 lb animal unit, ,-8920613,3997291
2561,680 ELLERBE GROVE CHURCH RD ROCKINGHAM,SC,29512,34.76740894,-79.78676877,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11440,11440,0.22 lb per 1000 lb animal unit, ,-8881823,4132319
2562,1824 WILLIS ST BATESBURG,SC,29006,33.84081476,-81.53201483,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-9076103,4007448
2563,178 MOUNTAIN VIEW RD BATESBURG,SC,29006,33.85764066,-81.51678467,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,14080,14080,0.22 lb per 1000 lb animal unit, ,-9074407,4009704
2564,150 STONE FARM RD WESTMINSTER,SC,29693,34.57012734,-83.03497757,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,44000,44000,0.22 lb per 1000 lb animal unit, ,-9243412,4105616
2565,4141 WIRE RD BATESBURG,SC,29006,33.80414638,-81.5330502,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,22000,22000,0.22 lb per 1000 lb animal unit, ,-9076218,4002535
2566,1978 LANDSDOWNE RD BOWMAN,SC,29018,33.39581344,-80.62630127,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,22880,22880,0.22 lb per 1000 lb animal unit, ,-8975279,3947961
2567,4197 CHARLESTON HWY ORANGEBURG,SC,29115,33.42755126,-80.76194499,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,33000,33000,0.22 lb per 1000 lb animal unit, ,-8990379,3952194
2568,1256 Arista Rd. Bowman,SC,29018,33.36965076,-80.67878907,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,25960,25960,0.22 lb per 1000 lb animal unit, ,-8981122,3944473
2569,1110 COUNTRY CLUB RD BOWMAN,SC,29018,33.35934481,-80.70824591,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,16720,16720,0.22 lb per 1000 lb animal unit, ,-8984401,3943100
2570,198 QUAIL RUN LN WESTMINSTER,SC,29693,34.5855936,-83.02920313,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,17160,17160,0.22 lb per 1000 lb animal unit, ,-9242769,4107708
2571,178 MOUNTAIN VIEW RD BATESBURG,SC,29006,33.86131979,-81.51693082,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,18040,18040,0.22 lb per 1000 lb animal unit, ,-9074424,4010197
2572,268 HOLIDAY RD HARTSVILLE,SC,29584,34.53234393,-80.04885806,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8910998,4100510
2573,351 N EDISTO RD LEESVILLE,SC,29070,33.81002948,-81.43238656,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,56100,56100,0.22 lb per 1000 lb animal unit, ,-9065012,4003323
2574,400 CROUT PL RD LEXINGTON,SC,29073,33.88692983,-81.33797857,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,68200,68200,0.22 lb per 1000 lb animal unit, ,-9054503,4013630
2575,286 CLARYVILLE RD SALUDA,SC,29138,34.03438909,-81.8193816,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24200,24200,0.22 lb per 1000 lb animal unit, ,-9108092,4033421
2576,624 MT WILLING RD SALUDA,SC,29138,33.99726087,-81.65562627,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,19800,19800,0.22 lb per 1000 lb animal unit, ,-9089863,4028435
2577,PO BOX 847 LAKEVIEW,SC,29563,34.39707162,-79.23008121,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,22880,22880,0.22 lb per 1000 lb animal unit, ,-8819853,4082245
2578,121 JUDY BAY RD REEVESVILLE,SC,29493,33.02856342,-80.83780629,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,11806.96,11806.96,0.22 lb per 1000 lb animal unit, ,-8998824,3899097
2579,800 WOODY JONES BLVD FLORENCE,SC,29584,34.59472847,-80.02888444,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,13200,13200,0.22 lb per 1000 lb animal unit, ,-8908775,4108943
2580,41 CEDAR CREEK RD PATRICK,SC,29584,34.52003087,-80.00892698,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,19800,19800,0.22 lb per 1000 lb animal unit, ,-8906553,4098846
2581,100 DOUBLE EAGLE CIR LEXINGTON,SC,29070,33.77715285,-81.34986973,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24200,24200,0.22 lb per 1000 lb animal unit, ,-9055826,3998919
2582,927 FIN RD LAKE VIEW,SC,29563,34.3797135,-79.18809291,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,53680,53680,0.22 lb per 1000 lb animal unit, ,-8815178,4079904
2583,832 KEMPER CHURCH RD LAKE VIEW,SC,29563,34.33016306,-79.24237076,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,9240,9240,0.22 lb per 1000 lb animal unit, ,-8821221,4073222
2584,190 HORSESHOE BEND DR FAIR PLAY,SC,29643,34.55326861,-83.04461912,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,25960,25960,0.22 lb per 1000 lb animal unit, ,-9244485,4103338
2585,2669 NEW HOLLAND RD WAGENER,SC,29164,33.70917026,-81.4751447,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,29920,29920,0.22 lb per 1000 lb animal unit, ,-9069772,3989818
2586,507 E Columbia Avenue Leesvile,SC,29166,33.88120741,-81.72177619,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,48224,48224,0.22 lb per 1000 lb animal unit, ,-9097227,4012863
2587,1807 Laurel Trail Murrells Inlet,SC,29563,34.30394977,-79.20927621,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8817537,4069689
2588,307 V E SMITH DR LEESVILLE,SC,29070,33.88050416,-81.42323322,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,29700,29700,0.22 lb per 1000 lb animal unit, ,-9063993,4012769
2589,1431 HOLIDAY RD HARTSVILLE,SC,29584,34.53078869,-80.06383789,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,22880,22880,0.22 lb per 1000 lb animal unit, ,-8912666,4100300
2590,162 SKE-BO DR REEVESVILLE,SC,29471,33.24678831,-80.65340944,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,9801,9801,0.22 lb per 1000 lb animal unit, ,-8978297,3928108
2591,430 LINK RD PENDLETON,SC,29670,34.66508359,-82.71322696,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,5060,5060,0.22 lb per 1000 lb animal unit, ,-9207595,4118461
2592,2412 HWY 917 E DILLON,SC,29565,34.36525262,-79.56656031,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23760,23760,0.22 lb per 1000 lb animal unit, ,-8857309,4077954
2593,757 S ALEXANDER RD SENECA,SC,29678,34.63810232,-83.035894,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-9243514,4114810
2594,340 CODY RD SENECA,SC,29678,34.5615032,-82.94148513,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,8360,8360,0.22 lb per 1000 lb animal unit, ,-9233004,4104451
2595,686 BAIR RD ORANGEBURG,SC,29115,33.46173556,-80.96273152,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,34980,34980,0.22 lb per 1000 lb animal unit, ,-9012730,3956754
2596,3545 COX RD SUMTER,SC,29151,33.82295518,-80.41716333,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,30800,30800,0.22 lb per 1000 lb animal unit, ,-8951998,4005055
2597,3545 COX RD SUMTER,SC,29154,33.82467335,-80.41523708,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,14960,14960,0.22 lb per 1000 lb animal unit, ,-8951784,4005285
2598,671 VETERANS ROW ELGIN,SC,29045,34.22245429,-80.81047377,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24640,24640,0.22 lb per 1000 lb animal unit, ,-8995781,4058712
2599,2024 NICHOLS HWY N NICHOLS,SC,29581,34.30711797,-79.13989422,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,37928,37928,0.22 lb per 1000 lb animal unit, ,-8809813,4070116
2600,1256 ARISTA RD BOWMAN,SC,29148,33.36835892,-80.65371557,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,20768,20768,0.22 lb per 1000 lb animal unit, ,-8978331,3944301
2601,110 Piney Bluff Lane Wesminster,SC,29693,34.71588278,-83.12877029,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,8800,8800,0.22 lb per 1000 lb animal unit, ,-9253853,4125338
2602,2024 NICHOLS HWY NICHOLS,SC,29581,34.31479149,-79.13166042,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,27720,27720,0.22 lb per 1000 lb animal unit, ,-8808896,4071150
2603,4141 BL00MVILLE RD MANNING,SC,29102,33.68157945,-80.24696737,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8933052,3986127
2604,4016 MCCORDS FERRY RD ELLOREE,SC,29047,33.57372955,-80.57292081,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,28160,28160,0.22 lb per 1000 lb animal unit, ,-8969337,3971708
2605,184 WINDY KNOLL DR WALHALLA,SC,29691,34.72860574,-83.12660123,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,10560,10560,0.22 lb per 1000 lb animal unit, ,-9253611,4127062
2606,311 ELICK SMITH RD WESTMINSTER,SC,29693,34.65248246,-83.23102045,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,5060,5060,0.22 lb per 1000 lb animal unit, ,-9265235,4116756
2607,549 LODGE HALL ST HOLLY HILL,SC,29059,33.39549501,-80.44279864,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,16808,16808,0.22 lb per 1000 lb animal unit, ,-8954852,3947919
2608,539A SMITH DAIRY RD WESTMINSTER,SC,29693,34.57044726,-83.0189078,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,118800,118800,0.22 lb per 1000 lb animal unit, ,-9241623,4105660
2609,195 Chicken House Rd. Seneca,SC,29678,34.64919654,-83.03395706,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,70620,70620,0.22 lb per 1000 lb animal unit, ,-9243298,4116311
2610,2260 FLORENCE HWY SUMTER,SC,29153,33.91694268,-80.26346435,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,38720,38720,0.22 lb per 1000 lb animal unit, ,-8934888,4017656
2611,8987 SILVER RD MANNING,SC,29102,33.67016325,-80.34394758,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,37840,37840,0.22 lb per 1000 lb animal unit, ,-8943848,3984599
2612,330 STACK RD BATESBURG,SC,29006,33.72589966,-81.48778178,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,27390,27390,0.22 lb per 1000 lb animal unit, ,-9071179,3992057
2613,4064 FIVE CHOP RD ORANGEBURG,SC,29115,33.45605861,-80.7004156,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,13380.4,13380.4,0.22 lb per 1000 lb animal unit, ,-8983530,3955997
2614,1618 POPLAR SPRINGS RD AIKEN,SC,29801,33.69195662,-81.51949813,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,14190,14190,0.22 lb per 1000 lb animal unit, ,-9074709,3987515
2615,PO BOX 1606 DILLON,SC,29525,34.52595601,-79.5259209,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8852785,4099647
2616,515 DAIRY FARM RD FAIRPLAY,SC,29643,34.54438111,-82.98201824,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,24860,24860,0.22 lb per 1000 lb animal unit, ,-9237516,4102136
2617,322 TRIBBLE RD TOWNVILLE,SC,29689,34.51809277,-82.90577846,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,29260,29260,0.22 lb per 1000 lb animal unit, ,-9229029,4098584
2618,531 WHITEN RD WESTMINSTER,SC,29693,34.60943302,-82.99787394,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,15620,15620,0.22 lb per 1000 lb animal unit, ,-9239281,4110931
2619,346 MYERS LN SENECA,SC,29678,34.61661393,-83.02318908,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,31680,31680,0.22 lb per 1000 lb animal unit, ,-9242100,4111903
2620,PO BOX 207 PAGELAND,SC,29728,34.78725682,-80.32672194,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,4840,4840,0.22 lb per 1000 lb animal unit, ,-8941930,4135009
2621,304 CHICKASAW TRAIL GILBERT,SC,29054,33.97405222,-81.39223148,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,28050,28050,0.22 lb per 1000 lb animal unit, ,-9060542,4025319
2622,40 Walters Farm Ln. Patrick,SC,29584,34.52700057,-80.00863147,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,27104,27104,0.22 lb per 1000 lb animal unit, ,-8906520,4099788
2623,3036 OLD 96 INDIAN TRAIL WAGENER,SC,29164,33.68396625,-81.45487506,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,18700,18700,0.22 lb per 1000 lb animal unit, ,-9067516,3986446
2624,2201 MANGUM SCHOOL RD PAGELAND,SC,29728,34.80785383,-80.47317834,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,4840,4840,0.22 lb per 1000 lb animal unit, ,-8958234,4137801
2625,105 WHETSELL ST REEVESVILLE,SC,29471,33.26987884,-80.60290107,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,12760,12760,0.22 lb per 1000 lb animal unit, ,-8972674,3931182
2626,PO BOX 126 REEVESVILLE,SC,29471,33.24042608,-80.63727593,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,6380,6380,0.22 lb per 1000 lb animal unit, ,-8976501,3927261
2627,245 GOOSE PLATTER RD BATESBURG,SC,29006,33.7568152,-81.50730099,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,12100,12100,0.22 lb per 1000 lb animal unit, ,-9073352,3996196
2628,PO BOX 218 LAKE VIEW,SC,29563,34.34796006,-79.13026539,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,27104,27104,0.22 lb per 1000 lb animal unit, ,-8808741,4075622
2629,4042 TWO NOTCH RD GILBERT,SC,29054,33.91008172,-81.37088398,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,23760,23760,0.22 lb per 1000 lb animal unit, ,-9058166,4016735
2630,9566 HWY 301 ALCOLU,SC,29001,33.77483286,-80.08920864,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,41360,41360,0.22 lb per 1000 lb animal unit, ,-8915490,3998608
2631,PO BOX 3060 SUMTER,SC,29125,33.68907266,-80.46501241,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8957325,3987129
2632,190 JARRETT BRIDGE RD WESTMINSTER,SC,29693,34.63295292,-83.10520873,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,17600,17600,0.22 lb per 1000 lb animal unit, ,-9251230,4114113
2633,6220 MAPLEWOOD DR NICHOLS,SC,29581,34.14061226,-79.05333662,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8800177,4047699
2634,1769 SCOTT ST LAKE VIEW,SC,29563,34.35092869,-79.15503047,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,38280,38280,0.22 lb per 1000 lb animal unit, ,-8811498,4076022
2635,7426 LEWISVILLE RD AYNOR,SC,29511,33.97663221,-79.04554146,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,25520,25520,0.22 lb per 1000 lb animal unit, ,-8799310,4025666
2636,2189 BOMAR TRL PINEWOOD,SC,29125,33.69240803,-80.47149888,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,60500,60500,0.22 lb per 1000 lb animal unit, ,-8958047,3987575
2637,5705 ROOSTER CIR PINEWOOD,SC,29125,33.70888506,-80.49763792,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,51040,51040,0.22 lb per 1000 lb animal unit, ,-8960956,3989780
2638,3058 M.W RICKENBAKER RD MANNING,SC,29102,33.57495977,-80.26022898,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,37620,37620,0.22 lb per 1000 lb animal unit, ,-8934528,3971872
2639,249 POPLAR SPRINGS RD LEESVILLE,SC,29070,33.89901244,-81.46899221,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,9460,9460,0.22 lb per 1000 lb animal unit, ,-9069087,4015251
2640,3750 WEDGEFIELD RD SUMTER,SC,29168,33.83220962,-80.54327413,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,15400,15400,0.22 lb per 1000 lb animal unit, ,-8966037,4006295
2641,1061 HOLLOW CREEK RD SALLEY,SC,29137,33.63965316,-81.22762854,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,20240,20240,0.22 lb per 1000 lb animal unit, ,-9042219,3980519
2642,7020 MAPLEWILD RD NICHOLS,SC,29581,34.17235539,-79.10548493,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,13552,13552,0.22 lb per 1000 lb animal unit, ,-8805983,4051970
2643,2087 NICHOLS HWY N NICHOLS,SC,29581,34.17184383,-79.1294448,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,25520,25520,0.22 lb per 1000 lb animal unit, ,-8808650,4051901
2644,100 Sharecropper Ln Lamar,SC,29069,34.23637805,-80.0566539,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,39600,39600,0.22 lb per 1000 lb animal unit, ,-8911866,4060587
2645,1068 EDWARDS RD BENNETTSVILLE,SC,29572,34.54861012,-79.7484895,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,13464,13464,0.22 lb per 1000 lb animal unit, ,-8877562,4102708
2646,350 NORTHAMPTON RD SENECA,SC,29678,34.64377638,-83.10520998,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,39600,39600,0.22 lb per 1000 lb animal unit, ,-9251230,4115577
2647,356 N BEAR SWAMP RD LAKEVIEW,SC,29563,34.34015213,-79.13730582,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,26400,26400,0.22 lb per 1000 lb animal unit, ,-8809525,4074569
