id,name,country,lt,ln,pop
1728,Hechi,CHN,23.09653465,109.6091129,3275189.5
1729,Tongren,CHN,27.68041506,109.1300207,104441.5
1730,Fengjie,CHN,31.05044191,109.5166638,49168
1731,Changping,CHN,40.22476564,116.1943957,372410.5
1732,Shaowu,CHN,27.30038658,117.5000008,56889.5
1733,Longyan,CHN,25.18041262,117.0300036,367896
1734,Zhangzhou,CHN,24.52037539,117.6700162,2434799.5
1735,Putian,CHN,25.43034568,119.0200114,376558
1736,Fuan,CHN,27.07042645,119.6200264,81761.5
1737,Changting,CHN,25.8669857,116.3166621,87458
1738,Nanping,CHN,26.63037579,118.1699857,192364
1739,Ninde,CHN,26.68037274,119.5300577,189623.5
1740,Jieshou,CHN,33.25043683,115.3500028,141993
1741,Tongling,CHN,30.95044802,117.7800354,437710
1742,Maanshan,CHN,31.73040041,118.4800443,1000121
1743,Fuyang,CHN,32.90040651,115.82,170023
1744,Yangjiang,CHN,21.85040916,111.9700024,751181.5
1745,Meizhou,CHN,24.30049217,116.1199816,279571
1746,Heyuan,CHN,23.7304236,114.6800179,269280.5
1747,Qingyuan,CHN,23.7003996,113.0300927,706717
1748,Zhaoqing,CHN,23.05041343,112.4500248,420984.5
1749,Lianxian,CHN,24.78152224,112.3825354,148233
1750,Jiangmen,CHN,22.58039044,113.0800122,532419
1751,Maoming,CHN,21.92040489,110.8700179,1217715
1752,Gar,CHN,32.20039756,79.98332434,5250
1753,Turpan,CHN,42.93537539,89.1650378,178863.5
1754,Quiemo,CHN,38.13375633,85.53332149,32494
1755,Koktokay,CHN,47.00037274,89.46662146,60000
1756,Hancheng,CHN,35.47043052,110.429993,140092
1757,Weinan,CHN,34.50043805,109.5000756,172321
1758,Shuozhou,CHN,39.30037762,112.4200008,408068.5
1759,Xinzhou,CHN,38.41043194,112.7199825,216805
1760,Jincheng,CHN,35.50037701,112.8300016,520000
1761,Jiexiu,CHN,37.04002464,111.8999808,77178
1762,Changzhi,CHN,36.18387534,113.1052819,706000
1763,Guangshui,CHN,31.62038129,114.0000077,145885.5
1764,Jingmen,CHN,31.03039146,112.1000203,400000
1765,Zicheng,CHN,30.30043601,111.5000052,198212.5
1766,Shishou,CHN,29.70039512,112.400002,177099
1767,Xiaogan,CHN,30.92039817,113.9000138,160437
1768,Puqi,CHN,29.72041974,113.880015,169027.5
1769,Yunxian,CHN,32.80816408,110.8136389,133558
1770,Jinshi,CHN,29.63210472,111.851715,178453
1771,Chenzhou,CHN,25.80042645,113.0300927,251017.5
1772,Zhijiang,CHN,27.44094647,109.6780493,113907
1773,Xiangtan,CHN,27.85043052,112.9000232,2183454
1774,Zigong,CHN,29.40000002,104.780002,897480.5
1775,Yaan,CHN,29.98042971,103.0800024,340000
1776,Langzhong,CHN,31.57593955,105.9655627,60542
1777,Rongzhag,CHN,30.95044802,101.9166626,52500
1778,Simao,CHN,22.78068829,100.9781669,162725
1779,Wenshan,CHN,23.3723576,104.2496984,108396
1780,Zhanyi,CHN,25.6004645,103.8166499,652604
1781,Huize,CHN,26.35041872,103.4166744,5170
1782,Chengde,CHN,40.96037966,117.9300004,377629
1783,Cangzhou,CHN,38.32038576,116.8700134,527681
1784,Baoding,CHN,38.87042971,115.4800207,1051326
1785,Hunanghua,CHN,38.37043439,117.330037,104243
1786,Dingzhou,CHN,38.50042645,114.9999983,152934
1787,Nangong,CHN,37.37039207,115.3700016,82386
1788,Linqing,CHN,36.85039797,115.6800085,110046
1789,Xiangtai,CHN,37.04997235,114.5000288,611739
1790,Puyang,CHN,35.70039064,114.9799996,666322
1791,Hebi,CHN,35.95037539,114.2200459,244662
1792,Xuchang,CHN,34.02038983,113.8200187,449258
1793,Zhoukou,CHN,33.63041363,114.6300468,377061
1794,Dengzhou,CHN,32.68036826,112.0800215,59338
1795,Tieling,CHN,42.30037539,123.8199768,336953.5
1796,Chaoyang,CHN,41.55042116,120.4199776,440150.5
1797,Huanren,CHN,41.25633059,125.3459818,91384
1798,Zhuanghe,CHN,39.6822923,122.9618896,170947
1799,Yishui,CHN,35.79043683,118.6199841,94115
1800,Shanxian,CHN,34.79042035,116.0799841,74459
1801,Pingyi,CHN,35.51042808,117.6200451,78254
1802,Pingdu,CHN,36.79037579,119.9400069,91077
1803,Laiwu,CHN,36.2004118,117.6600427,124108
1804,Buizhou,CHN,37.37039207,118.0200207,115893
1805,Liaocheng,CHN,36.4304236,115.9700166,226930
1806,Rizhao,CHN,35.43038129,119.4500109,555693.5
1807,Dezhou,CHN,37.45041302,116.3000223,379555
1808,Linchuan,CHN,27.97034568,116.3600187,241104
1809,Fengcheng,CHN,28.20040916,115.7700288,61469
1810,Jian,CHN,27.13042279,114.9999983,490221
1811,Shangrao,CHN,28.47039268,117.9699979,922421.5
1812,Jingdezhen,CHN,29.27042137,117.1800203,383931.5
1813,Taizhou,CHN,32.4904057,119.9000093,612356
1814,Shuyang,CHN,34.12986635,118.7733597,1770000
1815,Lianyungang,CHN,34.60043194,119.170028,715600
1816,Lishui,CHN,28.45041974,119.9000093,135861.5
1817,Jiaojing,CHN,28.6804057,121.4499922,471152
1818,Quzhou,CHN,28.97043968,118.8699947,226108
1819,Fuyu,CHN,45.18038047,124.8200191,247804.5
1820,Dunhua,CHN,43.35049217,128.2200183,170357
1821,Nongan,CHN,44.43040041,125.1700752,141482
1822,Taonan,CHN,45.33042299,122.7800402,114715
1823,Liuhe,CHN,42.27885215,125.7173287,67956.5
1824,Huinan,CHN,42.62293968,126.2614298,43261.5
1825,Panshi,CHN,42.94263592,126.0561193,83208
1826,Jiaohe,CHN,43.71628379,127.3459631,90420
1827,Linjiang,CHN,41.83634686,126.9359623,76732
1828,Wangqing,CHN,43.32478314,129.7343444,79825
1829,Helong,CHN,42.53475384,129.0043632,83032.5
1830,Shulan,CHN,44.40910972,126.9487264,78092
1831,Jiutai,CHN,44.14473309,125.8443493,190257
1832,Alxa Zuoqi,CHN,38.83901044,105.6686299,56387
1833,Linxi,CHN,43.51707115,118.0333016,679
1834,Kailu,CHN,43.58373374,121.1999816,2809
1835,Bairin Zuoqi,CHN,43.98370933,119.1833606,48540
1836,Yitulihe,CHN,50.65162274,121.5166548,19645
1837,Yakeshi,CHN,49.28041445,120.7300362,107047
1838,Bugt,CHN,48.78380393,121.9333736,17457
1839,Wuyuan,CHN,41.08962242,108.2721919,30057
1840,Bayan Obo,CHN,41.76764305,109.9711063,27476
1841,Fengzhen,CHN,40.45469993,113.1443493,85809
1842,Suihua,CHN,46.63042116,126.9799906,250903
1843,Shuangyashan,CHN,46.67041872,131.3500081,500000
1844,Shangzhi,CHN,45.22042971,127.9700077,89699.5
1845,Fujin,CHN,47.2703821,132.019993,80092.5
1846,Yian,CHN,47.88039654,125.2999898,39924
1847,Tailai,CHN,46.3903583,123.409976,71307.5
1848,Longjiang,CHN,47.34040367,123.1800158,87115
1849,Gannan,CHN,47.92036826,123.5100215,46854.5
1850,Hailun,CHN,47.45042279,126.9300195,104848.5
1851,Mishan,CHN,45.55038373,131.8800016,80459
1852,Tieli,CHN,46.95037579,128.0500028,109228.5
1853,Shuangcheng,CHN,45.35034426,126.2799816,118525
1854,Zhaodong,CHN,46.08042889,125.98,167193
1855,Lanxi,CHN,46.2663607,126.2759509,67011
1856,Keshan,CHN,48.02633079,125.8659501,72403
1857,Nancha,CHN,47.13635927,129.285948,104570.5
1858,Xinqing,CHN,48.23634381,129.5059346,42617.5
1859,Hulin,CHN,45.76902671,132.9922334,42559
1860,Boli,CHN,45.75636599,130.5759468,83317
1861,Ningan,CHN,44.33133669,129.4659371,54636
1862,Jyekundo,CHN,33.01662681,96.73330969,16500
1863,Liuzhou,CHN,24.28000246,109.2500134,1436030.5
1864,Xingyi,CHN,25.09041811,104.8900211,539536
1865,Anshun,CHN,26.25039899,105.9300093,600468
1866,Zunyi,CHN,27.70002626,106.9200264,657646
1867,Wanxian,CHN,30.81999086,108.4000394,1680000
1868,Huaibei,CHN,33.95036826,116.7500207,908019.5
1869,Wuhu,CHN,31.3504236,118.3699735,658762
1870,Luan,CHN,31.75034751,116.4800114,1408227.5
1871,Bengbu,CHN,32.94999005,117.330037,735324
1872,Anqing,CHN,30.49995872,117.0500024,469579
1873,Foshan,CHN,23.03005292,113.1200097,785174
1874,Nagchu,CHN,31.48000226,92.05002966,2250
1875,Nyingchi,CHN,29.53329938,94.41670691,55
1876,Chamdo,CHN,31.16668805,97.23327917,93140
1877,Korla,CHN,41.72999676,86.15002803,192919
1878,Kuqa,CHN,41.72774884,82.93637406,89802
1879,Tacheng,CHN,46.75002626,82.95001664,49796
1880,Shihezi,CHN,44.29996909,86.02993201,572977
1881,Karamay,CHN,45.58994204,84.8599259,108769
1882,Aksu,CHN,41.15000633,80.25002641,309704.5
1883,Sanya,CHN,18.25910454,109.5040317,253721
1884,Haikou,CHN,20.05000226,110.3200256,1606808.5
1885,Hanzhong,CHN,33.12997906,107.0299939,145986
1886,Baoji,CHN,34.38000612,107.1499865,800000
1887,Tongchuan,CHN,35.07998924,109.0299751,252930.5
1888,Linfen,CHN,36.08034161,111.520004,533283
1889,Yuci,CHN,37.68039899,112.7300077,537964.5
1890,Datong,CHN,40.08001996,113.2999987,1462839
1891,Jianmen,CHN,30.65005292,113.1600073,937875
1892,Yichang,CHN,30.69997235,111.2800187,675862.5
1893,Xiantao,CHN,30.3704059,113.4400419,897703
1894,Macheng,CHN,31.17999473,115.0300223,126366
1895,Huangshi,CHN,30.22000165,115.0999922,688090
1896,Zhuzhou,CHN,27.82999249,113.1500337,894679
1897,Yongzhou,CHN,26.23037437,111.6199979,700180.5
1898,Yiyang,CHN,28.60041058,112.3300321,777304
1899,Changde,CHN,29.02999676,111.6800459,993390
1900,Shaoyang,CHN,26.99999147,111.2000752,45617
1901,Leshan,CHN,29.56709576,103.7333475,655738.5
1902,Panzhihua,CHN,26.5499931,101.7300073,446298
1903,Fulin,CHN,29.35000307,102.7167171,1049
1904,Guangyuan,CHN,32.42999595,105.870013,325400
1905,Luzhou,CHN,28.87998008,105.380017,1537000
1906,Yibin,CHN,28.7699868,104.5700406,572055.5
1907,Zhaotang,CHN,27.32038535,103.720015,459200
1908,Lijiang,CHN,26.80000368,100.2665824,18445
1909,Yuxi,CHN,24.37999636,102.5700077,250077
1910,Dali,CHN,25.70001914,100.1799727,145362.5
1911,Qinhuangdao,CHN,39.93036501,119.6200264,881359
1912,Langfang,CHN,39.5203642,116.6799991,694465.5
1913,Zhangjiakou,CHN,40.83000002,114.9299768,802820.5
1914,Tangshan,CHN,39.62433718,118.194377,1737974.5
1915,Anyang,CHN,36.07997988,114.3500122,834064.5
1916,Jiaozuo,CHN,35.2500047,113.2200036,687270
1917,Kaifeng,CHN,34.85000327,114.3500122,872000
1918,Shangqiu,CHN,34.45041526,115.6500362,967109
1919,Pingdingshan,CHN,33.73040753,113.2999987,849000
1920,Xinyang,CHN,32.130376,114.0699776,1411944
1921,Xinxiang,CHN,35.32043968,113.8699898,823300.5
1922,Luoyang,CHN,34.67998781,112.4700752,1552790.5
1923,Liaoyang,CHN,41.27999839,123.1800158,740945
1924,Dandong,CHN,40.14360781,124.3935852,750986.5
1925,Yingkow,CHN,40.67034568,122.2800191,693079.5
1926,Jinzhou,CHN,41.12036989,121.1000394,780134.5
1927,Fuxin,CHN,42.0104706,121.6600052,729525
1928,Benxi,CHN,41.33038291,123.7500069,923933
1929,Fushun,CHN,41.86538902,123.8699996,1435323
1930,Jining,CHN,35.40040895,116.5500329,818163.5
1931,Weifang,CHN,36.7204059,119.1001098,973866
1932,Taian,CHN,36.19999839,117.1200756,1629000
1933,Heze,CHN,35.22998008,115.4500484,796301
1934,Laiyang,CHN,36.9684011,120.7084354,209797
1935,Xinyu,CHN,27.80002016,114.9299768,505240
1936,Ganzhou,CHN,25.91997988,114.9500272,1216134.5
1937,Jiujiang,CHN,29.72997988,115.9800419,545616
1938,Changzhou,CHN,31.77998395,119.9699792,1138009
1939,Zhenjiang,CHN,32.21998293,119.4300122,743276
1940,Nantong,CHN,32.0303821,120.8250175,806625.5
1941,Jiaxing,CHN,30.77040733,120.7499833,727050.5
1942,Huzhou,CHN,30.87037539,120.0999971,694660
1943,Shaoxing,CHN,30.00037681,120.5700459,599141.5
1944,Jinhua,CHN,29.12004295,119.6499987,617529
1945,Liaoyuan,CHN,42.89997703,125.1299743,485898.5
1946,Tumen,CHN,42.9699986,129.8200756,89220
1947,Siping,CHN,43.17001223,124.3300232,528811
1948,Baicheng,CHN,45.62001772,122.8200378,351915.5
1949,Wuhai,CHN,39.66469647,106.8122294,218427
1950,Erenhot,CHN,43.66155845,111.9654549,19357
1951,Jining,CHN,41.02998781,113.0800122,270236.5
1952,Arxan,CHN,47.18330731,119.9666202,32023
1953,Manzhouli,CHN,49.59998151,117.4299792,74214
1954,Xilinhot,CHN,43.94433189,116.0443274,116156.5
1955,Heihe,CHN,50.25001935,127.4460087,54923
1956,Qitaihe,CHN,45.7999809,130.8500386,397825
1957,Yichun,CHN,47.69994244,128.8999768,443111.5
1958,Hegang,CHN,47.40001243,130.3700162,657833.5
1959,Nenjiang,CHN,49.1799813,125.2300199,79685
1960,Nehe,CHN,48.48999758,124.8800154,74937.5
1961,Mudangiang,CHN,44.57501691,129.5900122,954957.5
1962,Xuanzhou,CHN,30.9525,118.7552778,866000
1963,Zhuhai,CHN,22.2769444,113.5677778,1023000
1964,Xianyang,CHN,34.3455556,108.7147222,1126000
1965,Xiangfan,CHN,32.01999514,112.1300443,765978
1966,Suining,CHN,30.5333333,105.5333333,1425000
1967,Lingyuan,CHN,41.24,119.4011111,806000
1968,Weihai,CHN,37.49997072,122.0999784,356425
1969,Yichun,CHN,27.8333333,114.4,982000
1970,Yancheng,CHN,33.3855556,120.1252778,839000
1971,Fuyang,CHN,30.0533333,119.9519444,771000
1972,Xiamen,CHN,24.44999208,118.080017,1548668.5
1973,Nanchong,CHN,30.78043256,106.1299971,2174000
1974,Neijiang,CHN,29.58037661,105.0500114,1006427
1975,Nanyang,CHN,33.00040041,112.5300199,1097766
1976,Jinxi,CHN,40.7503408,120.8299784,1369623.5
1977,Yantai,CHN,37.53040814,121.4000211,1417666
1978,Zaozhuang,CHN,34.88000144,117.5700223,1164332.5
1979,Suzhou,CHN,31.30047833,120.620017,1496545.5
1980,Xuzhou,CHN,34.28001223,117.1800203,1645096.5
1981,Wuxi,CHN,31.57999615,120.2999849,1428823.5
1982,Jilin,CHN,43.84997072,126.5500427,2138988.5
1983,Zhangye,CHN,38.9299868,100.4500337,163478
1984,Wuwei,CHN,37.92800661,102.6410111,493092
1985,Dunhuang,CHN,40.14267763,94.66201493,139225
1986,Tianshui,CHN,34.60001853,105.9199841,649883.5
1987,Dulan,CHN,36.16658958,98.26660111,50
1988,Golmud,CHN,36.416626,94.88334509,107092
1989,Yulin,CHN,22.62997398,110.1500101,637742.5
1990,Bose,CHN,23.8997156,106.6133268,132942.5
1991,Wuzhou,CHN,23.48002545,111.3200162,354080.5
1992,Lupanshui,CHN,26.59443483,104.8333321,886256
1993,Quanzhou,CHN,24.9000163,118.5799865,823571.5
1994,Hefei,CHN,31.85003135,117.2800142,1711952
1995,Suzhou,CHN,33.6361111,116.9788889,1964000
1996,Zhanjiang,CHN,21.19998374,110.3800219,1113895
1997,Shaoguan,CHN,24.79997072,113.5799816,674507.5
1998,Xigaze,CHN,29.25000917,88.88334957,59314.5
1999,Shache,CHN,38.42614158,77.25000281,282391.5
2000,Yining,CHN,43.90001935,81.35001094,403489
2001,Altay,CHN,47.86659894,88.11662634,140670.5
2002,Shizuishan,CHN,39.23327578,106.7690279,109824
2003,Yulin,CHN,38.28330792,109.7332914,123415
2004,Ankang,CHN,32.67998069,109.0200016,1025000
2005,Houma,CHN,35.61998212,111.2099971,102400
2006,Yueyang,CHN,29.38005292,113.1000109,826000
2007,Hengyang,CHN,26.88002464,112.5900162,887801
2008,Mianyang,CHN,31.46997703,104.7699768,830068
2009,Xichang,CHN,27.88001528,102.2999983,253390
2010,Baoshan,CHN,25.11997703,99.15000972,925000
2011,Gejiu,CHN,23.37997988,103.1500756,142620
2012,Shijianzhuang,CHN,38.05001467,114.4799784,2204737
2013,Handan,CHN,36.5799752,114.4799784,1494659
2014,Anshan,CHN,41.11502138,122.9400305,1419137.5
2015,Dalian,CHN,38.92283839,121.6298308,2601153.5
2016,Qingdao,CHN,36.08997927,120.3300089,2254122.5
2017,Linyi,CHN,35.07998924,118.329976,1176334.5
2018,Huaiyin,CHN,33.58000327,119.0299849,909615
2019,Wenzhou,CHN,28.0199809,120.6500927,1607836
2020,Ningbo,CHN,29.87997072,121.5500378,1321433.5
2021,Tongliao,CHN,43.61995892,122.2699939,572555
2022,Hohhot,CHN,40.81997479,111.6599955,1250238.5
2023,Chifeng,CHN,42.27001548,118.9499898,811827
2024,Ulanhot,CHN,46.08001548,122.0800313,203870
2025,Hailar,CHN,49.19998008,119.7000215,221118.5
2026,Jiamusi,CHN,46.83002138,130.3500175,784774.5
2027,Beian,CHN,48.23900515,126.4820365,154936
2028,Daqing,CHN,46.57995913,125.0000081,948244
2029,Jixi,CHN,45.29995974,130.9700313,684379.5
2030,Jiayuguan,CHN,39.82000999,98.29998409,135337.5
2031,Xining,CHN,36.6199986,101.7700048,907765.5
2032,Guilin,CHN,25.2799931,110.280028,818176
2033,Huainan,CHN,32.62998374,116.9799808,1239327.5
2034,Shantou,CHN,23.37000633,116.6700256,1467486.5
2035,Lhasa,CHN,29.64502382,91.10001013,169160
2036,Hami,CHN,42.82698407,93.51500484,218960
2037,Hotan,CHN,37.09971092,79.92694535,187865
2038,Kashi,CHN,39.47633588,75.9699259,472069.5
2039,Yinchuan,CHN,38.46797365,106.2730375,657614
2040,Pingxiang,CHN,27.62000531,113.8500427,666561.5
2041,Qiqihar,CHN,47.34497703,123.9899922,1261682
2042,Shenzhen,CHN,22.55237051,114.1221231,4291796
2043,Zibo,CHN,36.79998761,118.049993,1865385
2044,Lanzhou,CHN,36.05602785,103.7920003,2282609
2045,Nanning,CHN,22.81998822,108.3200443,1485394
2046,Guiyang,CHN,26.58004295,106.7200386,2416816.5
2047,Chongqing,CHN,29.56497703,106.5949816,5214014
2048,Fuzhou,CHN,26.07999595,119.3000459,1892860
2049,Guangzhou,CHN,23.1449813,113.3250101,5990912.5
2050,Dongguan,CHN,23.0488889,113.7447222,4528000
2051,Xian,CHN,34.27502545,108.8949963,3617406
2052,Taiyuan,CHN,37.87501243,112.5450577,2817737.5
2053,Wuhan,CHN,30.58003135,114.270017,5713603
2054,Changsha,CHN,28.19996991,112.969993,2338969
2055,Kunming,CHN,25.06998008,102.6799751,1977337
2056,Zhengzhou,CHN,34.75499615,113.6650927,2325062.5
2057,Shenyeng,CHN,41.80497927,123.4499735,4149596
2058,Jinan,CHN,36.67498232,116.9950187,2433633
2059,Tianjin,CHN,39.13002626,117.2000191,5473103.5
2060,Nanchang,CHN,28.67999229,115.8799963,2110675.5
2061,Nanjing,CHN,32.05001914,118.7799743,3383005
2062,Hangzhou,CHN,30.24997398,120.1700187,2442564.5
2063,Changchun,CHN,43.86500856,125.3399873,2860210.5
2064,Baotou,CHN,40.65220725,109.8220198,1229664.5
2065,Harbin,CHN,45.74998395,126.6499849,3425441.5
2066,Urumqi,CHN,43.80501223,87.57500565,1829612.5
2067,Chengdu,CHN,30.67000002,104.0700195,4036718.5
2068,Beijing,CHN,39.92889223,116.3882857,9293300.5
2069,Shanghai,CHN,31.21645245,121.4365047,14797756
2070,Yopal,COL,5.346999095,-72.4059986,61029
2071,San Andres,COL,12.56213711,-81.69032658,58257
2072,Sonson,COL,5.716613585,-75.31662785,18024.5
2073,Sogamoso,COL,5.719998392,-72.94000289,120071.5
2074,Barrancabermeja,COL,7.089992288,-73.84999903,177802
2075,Girardot,COL,4.310006937,-74.80999211,121830.5
2076,Campoalegre,COL,2.690002461,-75.33001205,17058.5
2077,Tuquerres,COL,1.089996764,-77.61994979,27081.5
2078,Mocoa,COL,1.149993102,-76.62998438,22035
2079,Cartago,COL,4.749980081,-75.91002832,123170
2080,Soledad,COL,10.92001691,-74.76999455,520704
2081,Sabanalarga,COL,10.63998232,-74.91998539,65781
2082,Arjona,COL,10.26003135,-75.34998499,47225
2083,Magangue,COL,9.229990864,-74.74002222,94912
2084,Valledupar,COL,10.47999208,-73.25000981,297627.5
2085,San Jose del Guaviare,COL,2.569983947,-72.63999536,21675
2086,Puerto Lopez,COL,4.089994526,-72.96002751,12163.5
2087,Yarumal,COL,7.030590229,-75.5904871,35315
2088,Puerto Berrio,COL,6.480442931,-74.42001591,33194
2089,Turbo,COL,8.100369892,-76.73997766,42257.5
2090,Tunja,COL,5.550448017,-73.37002832,139445.5
2091,Chiquinquira,COL,5.620392068,-73.81994918,49634.5
2092,Duitama,COL,5.830456766,-73.02004968,96598
2093,Ayapel,COL,8.330407531,-75.15002303,23120.5
2094,Lorica,COL,9.241850605,-75.81600305,46688
2095,Socorro,COL,6.460340799,-73.26998275,21323.5
2096,Riohacha,COL,11.5403408,-72.90997888,112808.5
2097,Armenia,COL,4.534282653,-75.68112757,314797.5
2098,Pereira,COL,4.81038983,-75.67999068,504434
2099,Honda,COL,5.190340799,-74.74999577,31813.5
2100,San Vicente del Caguan,COL,2.070376199,-74.64002832,1250
2101,Florencia,COL,1.610404275,-75.61999435,87599
2102,Guapi,COL,2.560397968,-77.85998682,13853
2103,Neiva,COL,2.931047179,-75.33024459,318566
2104,Garzon,COL,2.210393493,-75.64996668,43027
2105,Ipiales,COL,0.830374368,-77.64999964,93673.5
2106,Buenaventura,COL,3.872402425,-77.05045329,246596
2107,Tulua,COL,4.090382099,-76.21001001,164281.5
2108,El Carmen de Bolivar,COL,9.720374368,-75.12999841,54468.5
2109,Jurado,COL,7.121747456,-77.75640141,2351
2110,Nuqui,COL,5.685180092,-77.27454844,1487
2111,Quibdo,COL,5.690413634,-76.66000838,83942
2112,El Banco,COL,9.000340799,-73.98001693,39628.5
2113,Cienaga,COL,11.01039899,-74.25000045,109741
2114,Sincelejo,COL,9.290426452,-75.37995732,239787.5
2115,Tolu,COL,9.535837829,-75.57203862,19719.5
2116,Arauca,COL,7.090664082,-70.76163456,46530.5
2117,Tame,COL,6.460340799,-71.74002446,25030
2118,Pamplona,COL,7.390387389,-72.66001998,52917
2119,Ocana,COL,8.240413024,-73.3500037,83401.5
2120,Orocue,COL,4.794551004,-71.34002303,2126.5
2121,Obando,COL,3.854039936,-67.90609827,8181.5
2122,San Martin,COL,3.690406513,-73.68998295,12304
2123,Puerto Carreno,COL,6.185034606,-67.49302271,8038.5
2124,Bello,COL,6.329986998,-75.5699974,456304.5
2125,Monteria,COL,8.757539082,-75.8900037,273809
2126,Bucaramanga,COL,7.1300932,-73.12588302,790410
2127,Ibague,COL,4.438913797,-75.2322144,415156
2128,Popayan,COL,2.419993102,-76.61001144,258750
2129,Santa Marta,COL,11.24720624,-74.20165715,417211
2130,Cucuta,COL,7.920019144,-72.51997685,721772
2131,Villavicencio,COL,4.153323994,-73.63499923,348240
2132,Tumaco,COL,1.809978657,-78.80998051,86713
2133,Manizales,COL,5.059986998,-75.52000045,366831
2134,Pasto,COL,1.21360679,-77.28110742,371138.5
2135,Barranquilla,COL,10.95998863,-74.79996688,1521245.5
2136,Cartagena,COL,10.39973859,-75.51439356,887000
2137,Mitu,COL,1.198310566,-70.17360844,5917
2138,Leticia,COL,-4.220015036,-69.93997929,46012.5
2139,Medellin,COL,6.275003274,-75.57501001,2648489.5
2140,Cali,COL,3.399959126,-76.49996647,2216418
2141,Bogota,COL,4.596423563,-74.08334396,7052830.5
2142,Moroni,COM,-11.7041577,43.2402441,85785
2143,Madingou,COG,-4.164002942,13.55400049,22760
2144,Kinkala,COG,-4.355999897,14.76199861,13882
2145,Ewo,COG,-0.879598776,14.82001501,7786.5
2146,Impfondo,COG,1.640376606,18.04002519,20859
2147,Sembe,COG,1.640376606,14.58002966,6396
2148,Moloundou,COG,2.033737609,15.21668331,12244
2149,Owando,COG,-0.47962319,15.91999955,29011
2150,Makoua,COG,-0.009574362,15.64001664,10335
2151,Sibiti,COG,-3.689608135,13.35002722,20950
2152,Mossendjo,COG,-2.939628073,12.71998816,24583.5
2153,Loubomo,COG,-4.179604066,12.67001705,97929.5
2154,Gamboma,COG,-1.879486065,15.85002966,20877
